# Simulation data for case studies in the paper "Distributed Stability Certification and Control from Local Data"
# LQR computation for a linearized helicopter model

# -------------------------------------------------

# A
# Type: matrix
# Dimension: 8 x 8
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 

# -------------------------------------------------

# Matrix A6
# Dimension: 8 x 8
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

# -------------------------------------------------

# Matrix A7
# Dimension: 8 x 8
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

# -------------------------------------------------

# Matrix A8
# Dimension: 8 x 8
-2.59e+00 -6.12e-01 -2.75e+00 -5.47e+00 2.77e+00 3.39e-01 1.08e+01 -3.00e+00 
1.16e+01 2.73e+00 1.23e+01 2.44e+01 -1.24e+01 -1.51e+00 -4.82e+01 1.34e+01 
-2.25e+00 -5.30e-01 -2.39e+00 -4.74e+00 2.40e+00 2.94e-01 9.37e+00 -2.60e+00 
9.69e-01 2.28e-01 1.03e+00 2.04e+00 -1.04e+00 -1.27e-01 -4.04e+00 1.12e+00 
-2.98e+00 -7.02e-01 -3.16e+00 -6.28e+00 3.18e+00 3.89e-01 1.24e+01 -3.44e+00 
2.38e+00 5.60e-01 2.52e+00 5.01e+00 -2.54e+00 -3.11e-01 -9.91e+00 2.75e+00 
