# Simulation data for case studies in the paper "Distributed Stability Certification and Control from Local Data"
# LQR computation for a linearized helicopter model

# -------------------------------------------------

# A
# Type: matrix
# Dimension: 8 x 8
-2.31e-01 -9.95e-02 5.64e-02 9.15e-02 2.74e-01 -2.38e-02 -1.08e-01 2.97e-01 
6.74e-02 2.90e-02 -1.65e-02 -2.67e-02 -7.98e-02 6.95e-03 3.16e-02 -8.66e-02 
1.98e+00 8.54e-01 -4.84e-01 -7.86e-01 -2.35e+00 2.05e-01 9.30e-01 -2.55e+00 
2.52e+00 1.09e+00 -6.16e-01 -9.98e-01 -2.98e+00 2.60e-01 1.18e+00 -3.24e+00 
-2.27e-01 -9.76e-02 5.53e-02 8.97e-02 2.68e-01 -2.34e-02 -1.06e-01 2.91e-01 
5.13e-01 2.21e-01 -1.25e-01 -2.03e-01 -6.07e-01 5.29e-02 2.40e-01 -6.59e-01 

# -------------------------------------------------

# A6
# Type: matrix
# Dimension: 8 x 8
1.38e-01 -2.79e-01 9.04e-01 5.00e+00 -2.08e+00 -2.74e-01 9.57e-01 -1.08e+00 
-8.25e-01 1.67e+00 -5.42e+00 -3.00e+01 1.25e+01 1.64e+00 -5.74e+00 6.45e+00 
1.44e-01 -2.92e-01 9.47e-01 5.24e+00 -2.18e+00 -2.87e-01 1.00e+00 -1.13e+00 
-9.39e-02 1.90e-01 -6.17e-01 -3.41e+00 1.42e+00 1.87e-01 -6.53e-01 7.34e-01 
-1.11e-01 2.25e-01 -7.30e-01 -4.04e+00 1.68e+00 2.21e-01 -7.73e-01 8.68e-01 
1.12e+00 -2.27e+00 7.37e+00 4.08e+01 -1.70e+01 -2.23e+00 7.80e+00 -8.77e+00 
-8.94e-02 1.81e-01 -5.88e-01 -3.25e+00 1.35e+00 1.78e-01 -6.22e-01 6.99e-01 
1.92e-01 -3.89e-01 1.26e+00 6.99e+00 -2.91e+00 -3.82e-01 1.34e+00 -1.50e+00 

# -------------------------------------------------

# A7
# Type: matrix
# Dimension: 8 x 8
-2.60e+00 8.48e-02 -2.11e+00 1.66e+00 -1.68e+00 1.09e+00 -7.21e+00 -6.31e-01 
1.15e+01 -3.74e-01 9.33e+00 -7.32e+00 7.42e+00 -4.82e+00 3.18e+01 2.78e+00 
-2.94e+00 9.60e-02 -2.39e+00 1.88e+00 -1.91e+00 1.24e+00 -8.16e+00 -7.14e-01 
1.33e+00 -4.35e-02 1.08e+00 -8.52e-01 8.64e-01 -5.61e-01 3.70e+00 3.24e-01 
1.11e+00 -3.61e-02 9.00e-01 -7.06e-01 7.16e-01 -4.65e-01 3.07e+00 2.68e-01 
6.49e+00 -2.12e-01 5.28e+00 -4.15e+00 4.21e+00 -2.73e+00 1.80e+01 1.58e+00 
-7.55e-01 2.47e-02 -6.15e-01 4.82e-01 -4.89e-01 3.18e-01 -2.10e+00 -1.83e-01 
1.18e+00 -3.86e-02 9.62e-01 -7.55e-01 7.66e-01 -4.98e-01 3.28e+00 2.87e-01 

# -------------------------------------------------

# A8
# Type: matrix
# Dimension: 8 x 8
3.69e+00 2.63e-01 1.66e+00 -6.95e+00 2.40e+00 -7.06e-01 8.24e+00 1.00e+00 
-1.26e+01 -8.95e-01 -5.66e+00 2.37e+01 -8.19e+00 2.41e+00 -2.81e+01 -3.42e+00 
3.18e+00 2.26e-01 1.43e+00 -5.99e+00 2.07e+00 -6.08e-01 7.10e+00 8.65e-01 
-1.50e+00 -1.07e-01 -6.74e-01 2.82e+00 -9.75e-01 2.86e-01 -3.34e+00 -4.07e-01 
-1.24e+00 -8.81e-02 -5.57e-01 2.33e+00 -8.06e-01 2.37e-01 -2.76e+00 -3.37e-01 
-4.31e+00 -3.07e-01 -1.94e+00 8.11e+00 -2.81e+00 8.24e-01 -9.62e+00 -1.17e+00 
5.70e-01 4.05e-02 2.56e-01 -1.07e+00 3.71e-01 -1.09e-01 1.27e+00 1.55e-01 
-8.36e-01 -5.95e-02 -3.76e-01 1.57e+00 -5.44e-01 1.60e-01 -1.87e+00 -2.27e-01 

# -------------------------------------------------

# A9
# Type: matrix
# Dimension: 8 x 8
2.27e+00 -1.30e-02 3.21e-01 5.08e+00 1.13e-01 -3.66e-01 -2.43e+00 4.41e+00 
-1.07e+01 6.13e-02 -1.52e+00 -2.40e+01 -5.35e-01 1.73e+00 1.15e+01 -2.09e+01 
3.40e+00 -1.95e-02 4.82e-01 7.62e+00 1.70e-01 -5.50e-01 -3.65e+00 6.62e+00 
-1.12e+00 6.38e-03 -1.58e-01 -2.50e+00 -5.57e-02 1.80e-01 1.20e+00 -2.17e+00 
-1.94e+00 1.11e-02 -2.75e-01 -4.35e+00 -9.69e-02 3.14e-01 2.08e+00 -3.78e+00 
-2.64e+01 1.51e-01 -3.74e+00 -5.91e+01 -1.32e+00 4.26e+00 2.83e+01 -5.14e+01 
2.62e+00 -1.50e-02 3.71e-01 5.87e+00 1.31e-01 -4.23e-01 -2.81e+00 5.10e+00 
-4.80e+00 2.75e-02 -6.81e-01 -1.08e+01 -2.40e-01 7.76e-01 5.16e+00 -9.35e+00 

# -------------------------------------------------

# A10
# Type: matrix
# Dimension: 8 x 8
-2.46e+00 -2.72e-01 -1.17e+00 4.46e+00 -2.00e+00 2.09e+00 -1.16e+00 -1.98e+01 
3.89e+00 4.30e-01 1.85e+00 -7.04e+00 3.16e+00 -3.30e+00 1.84e+00 3.13e+01 
-1.88e+00 -2.08e-01 -8.97e-01 3.41e+00 -1.53e+00 1.60e+00 -8.91e-01 -1.52e+01 
4.70e-01 5.20e-02 2.24e-01 -8.52e-01 3.82e-01 -3.99e-01 2.22e-01 3.79e+00 
-1.03e+00 -1.14e-01 -4.91e-01 1.87e+00 -8.38e-01 8.77e-01 -4.88e-01 -8.31e+00 
2.26e+01 2.50e+00 1.08e+01 -4.10e+01 1.84e+01 -1.92e+01 1.07e+01 1.82e+02 
-2.13e+00 -2.35e-01 -1.01e+00 3.85e+00 -1.73e+00 1.81e+00 -1.01e+00 -1.71e+01 
4.03e+00 4.46e-01 1.92e+00 -7.31e+00 3.27e+00 -3.43e+00 1.91e+00 3.25e+01 

# -------------------------------------------------

# A11
# Type: matrix
# Dimension: 8 x 8
-9.10e+00 -1.32e+00 -1.26e+00 -2.95e+01 5.30e+00 -1.15e+00 9.82e-01 1.13e+01 
-8.00e+00 -1.16e+00 -1.11e+00 -2.60e+01 4.66e+00 -1.01e+00 8.63e-01 9.93e+00 
-1.41e+00 -2.05e-01 -1.96e-01 -4.58e+00 8.22e-01 -1.79e-01 1.52e-01 1.75e+00 
-2.23e-01 -3.23e-02 -3.08e-02 -7.23e-01 1.30e-01 -2.82e-02 2.40e-02 2.76e-01 
-9.74e+00 -1.41e+00 -1.35e+00 -3.16e+01 5.67e+00 -1.23e+00 1.05e+00 1.21e+01 
5.03e+01 7.29e+00 6.95e+00 1.63e+02 -2.92e+01 6.36e+00 -5.42e+00 -6.23e+01 
-4.26e+00 -6.18e-01 -5.90e-01 -1.38e+01 2.48e+00 -5.40e-01 4.60e-01 5.29e+00 
8.79e+00 1.28e+00 1.22e+00 2.85e+01 -5.12e+00 1.11e+00 -9.48e-01 -1.09e+01 

# -------------------------------------------------

# A12
# Type: matrix
# Dimension: 8 x 8
1.63e+00 1.67e+00 -1.14e+00 -1.91e+01 2.34e-01 -2.44e+00 1.22e+01 1.92e+01 
1.23e-01 1.27e-01 -8.63e-02 -1.45e+00 1.78e-02 -1.85e-01 9.30e-01 1.46e+00 
5.32e-01 5.47e-01 -3.72e-01 -6.24e+00 7.66e-02 -7.99e-01 4.01e+00 6.30e+00 
-7.19e-02 -7.39e-02 5.03e-02 8.43e-01 -1.04e-02 1.08e-01 -5.42e-01 -8.52e-01 
2.55e+00 2.62e+00 -1.78e+00 -2.99e+01 3.67e-01 -3.83e+00 1.92e+01 3.02e+01 
-9.61e+00 -9.87e+00 6.72e+00 1.13e+02 -1.38e+00 1.44e+01 -7.24e+01 -1.14e+02 
8.48e-01 8.71e-01 -5.93e-01 -9.94e+00 1.22e-01 -1.27e+00 6.39e+00 1.00e+01 
-1.67e+00 -1.72e+00 1.17e+00 1.96e+01 -2.40e-01 2.51e+00 -1.26e+01 -1.98e+01 

# -------------------------------------------------

# A13
# Type: matrix
# Dimension: 8 x 8
1.01e+01 5.44e-01 4.05e+00 3.34e+01 -5.08e+00 1.26e+00 -9.89e+00 -1.20e+01 
1.35e+01 7.25e-01 5.39e+00 4.44e+01 -6.76e+00 1.68e+00 -1.32e+01 -1.60e+01 
-2.15e+00 -1.16e-01 -8.59e-01 -7.08e+00 1.08e+00 -2.68e-01 2.10e+00 2.55e+00 
5.93e-01 3.19e-02 2.37e-01 1.96e+00 -2.97e-01 7.40e-02 -5.79e-01 -7.04e-01 
2.42e+01 1.30e+00 9.69e+00 7.99e+01 -1.22e+01 3.02e+00 -2.37e+01 -2.88e+01 
1.86e+01 9.99e-01 7.43e+00 6.13e+01 -9.32e+00 2.32e+00 -1.81e+01 -2.21e+01 
-2.26e+00 -1.21e-01 -9.03e-01 -7.44e+00 1.13e+00 -2.82e-01 2.20e+00 2.68e+00 
3.87e+00 2.08e-01 1.55e+00 1.28e+01 -1.94e+00 4.83e-01 -3.78e+00 -4.59e+00 

# -------------------------------------------------

# A14
# Type: matrix
# Dimension: 8 x 8
3.19e+00 2.56e-01 1.93e+00 9.02e+00 -8.06e-01 5.44e-01 -4.39e+00 -1.91e+00 
3.60e+00 2.88e-01 2.17e+00 1.02e+01 -9.09e-01 6.13e-01 -4.95e+00 -2.15e+00 
1.57e+00 1.26e-01 9.50e-01 4.45e+00 -3.97e-01 2.68e-01 -2.17e+00 -9.41e-01 
2.11e-01 1.69e-02 1.28e-01 5.97e-01 -5.34e-02 3.60e-02 -2.91e-01 -1.26e-01 
7.20e+00 5.77e-01 4.35e+00 2.04e+01 -1.82e+00 1.23e+00 -9.91e+00 -4.31e+00 
-4.77e+01 -3.82e+00 -2.89e+01 -1.35e+02 1.21e+01 -8.14e+00 6.58e+01 2.86e+01 
4.21e+00 3.37e-01 2.54e+00 1.19e+01 -1.06e+00 7.18e-01 -5.80e+00 -2.52e+00 
-8.28e+00 -6.63e-01 -5.00e+00 -2.34e+01 2.09e+00 -1.41e+00 1.14e+01 4.96e+00 

# -------------------------------------------------

# A15
# Type: matrix
# Dimension: 8 x 8
-3.36e+00 -1.41e+00 -2.37e+00 1.54e+01 -3.99e-01 1.21e+00 6.14e+00 -9.74e+00 
-1.93e+00 -8.13e-01 -1.37e+00 8.86e+00 -2.30e-01 6.99e-01 3.54e+00 -5.61e+00 
-1.91e-01 -8.01e-02 -1.35e-01 8.73e-01 -2.26e-02 6.89e-02 3.48e-01 -5.53e-01 
4.86e-02 2.04e-02 3.43e-02 -2.23e-01 5.78e-03 -1.76e-02 -8.89e-02 1.41e-01 
-1.23e+01 -5.17e+00 -8.68e+00 5.63e+01 -1.46e+00 4.44e+00 2.25e+01 -3.56e+01 
1.55e+00 6.52e-01 1.10e+00 -7.10e+00 1.84e-01 -5.60e-01 -2.83e+00 4.50e+00 
2.71e-02 1.14e-02 1.91e-02 -1.24e-01 3.21e-03 -9.77e-03 -4.94e-02 7.84e-02 
-4.14e-02 -1.74e-02 -2.93e-02 1.90e-01 -4.92e-03 1.50e-02 7.57e-02 -1.20e-01 

# -------------------------------------------------

# A16
# Type: matrix
# Dimension: 8 x 8
-2.29e+00 5.60e-01 -3.93e-01 -2.36e+01 2.63e+00 -1.23e+00 -1.49e+00 8.55e+00 
-5.16e-01 1.26e-01 -8.85e-02 -5.32e+00 5.92e-01 -2.76e-01 -3.35e-01 1.93e+00 
1.51e-01 -3.68e-02 2.59e-02 1.55e+00 -1.73e-01 8.07e-02 9.79e-02 -5.62e-01 
8.75e-02 -2.14e-02 1.50e-02 9.02e-01 -1.00e-01 4.68e-02 5.69e-02 -3.26e-01 
-8.98e+00 2.19e+00 -1.54e+00 -9.26e+01 1.03e+01 -4.81e+00 -5.84e+00 3.35e+01 
-9.19e+00 2.24e+00 -1.58e+00 -9.47e+01 1.05e+01 -4.92e+00 -5.97e+00 3.43e+01 
9.42e-01 -2.30e-01 1.62e-01 9.71e+00 -1.08e+00 5.04e-01 6.12e-01 -3.52e+00 
-1.90e+00 4.63e-01 -3.25e-01 -1.96e+01 2.18e+00 -1.02e+00 -1.23e+00 7.08e+00 

# -------------------------------------------------
